track_id,cleaned_lyrics,is_english,anger,joy,disgust,sadness,surprise,fear,neutral,dominant_emotion
4mjgNE8R31AzxWfPNGtVMf,":: RIOT - Blackwater :: Pixel Terror - Amnesia :: REAPER - SAWTOOTH :: Feint & Laura Brehm - Solace :: Mazare & Essenger - Berserker :: Pegboard Nerds - Gunslinga (ft. MC Mota) :: ShockOne & The Bloody Beetroots - Run :: Infected Mushroom - Head of NASA :: Xilent - The Darkness :: Kill Paris - Fizzy Lifting Drink (ft. Big Gigantic & Jimi Tents) :: Bossfight - Overdose (ft. Philip Strand) :: Protostar & hayve - Isolation :: Slippy - Metaphysical :: TheFatRat, Slaydit & Anjulie - Stronger :: Aero Chord - The Sound :: Eptic - Power :: Julian Calor - Monster (ft. Trove) :: Justin OH - Don't Bring Me Down :: Stonebank - Want Your Love (ft. EMEL) :: FWLR - Hot :: Tokyo Machine - PLAY :: Habstrakt - The One :: F.O.O.L - Carry On (ft. Holly Drummond) Lyrics: :: RIOT - Blackwater In a time when lawmen were outlaws A thief, a cutthroat, and a bounty hunter Face an enemy of a new kind Through the uncharted lands of the West A fistful of men ride for the Blackwater Tonight, an unsettling tone lingers in the air The sound makes the horses shriek in fear From above, piercing thunder roars The earth has visitors This is the sound of a machine Now staring into the sky The stars dissipate to make way As a mechanical beast makes its descent towards the earth Through galaxies in space and tales old as time Fear finds a way into the heart of every man of the Blackwater Blackwater (Blackwater) (Blackwater) From above, piercing thunder roars The earth has visitors This is the sound of a machine Now staring into the sky The stars dissipate to make way As a mechanical beast makes its descent towards the earth Blackwater (Blackwater) (Blackwater) :: Pixel Terror - Amnesia Don’t wanna forget What you feel like, what you feel like Don't wanna forget What you feel like, what you feel like Feel like, feel like, feel like, feel like Feel like, feel like, feel like, feel like Feel like, feel like, feel like, feel like Tell me, somebody How long you will be on my mind You will be on my mind You will be on my mind Don't wanna forget What you feel like, what you feel like Don’t wanna forget What you feel like, what you feel like Feel like, feel like, feel like, feel like Feel like, feel like, feel like, feel like Feel like, feel like, feel like, feel like Tell me, somebody How long you will be on my mind You will be on my mind You will be on my mind You will be on my mind :: REAPER - SAWTOOTH Bass line buzz saw, bout to rip your face off Bass line buzz saw, bout to rip your face off Bass line buzz saw, bout to rip your face off Bass line buzz saw… Bass line bass line… Bass line buzz saw, bout to rip your face off Bass line buzz saw, bout to rip your face off Bass line buzz saw, bout to rip your face off B-b-b-bout to rip your face off Face off Face off Face off Face off Face off Face off Face off Face off Off, off, off, off, off, off I got that bassline buzz saw, bout to rip your face off :: Feint & Laura Brehm - Solace I could tell within a moment you knew me well I could see you gave me solace when I needed someone there In the darkness, I still see you like a golden arch Rising high above the sunset in every way you are I know that everything's in focus now I'm seeing clearly for the first time Today, I woke up feeling more alive Tomorrow, everything will turn around Everything will turn around Everything will turn around All the days when I was searching for some kind of sign Now I've reached the destination, with someone of my kind Keep me breathing with a feeling like an LED light Now I'm moving through the shadows, you woke me up tonight I know that everything's in focus now I'm seeing clearly for the first time Today, I woke up feeling more alive Tomorrow, everything will turn around Everything will turn around Everything will turn around :: Mazare & Essenger - Berserker Left to walk these halls A wasteland in my mind (A wasteland in my mind) I've become so cold A phantom running blind (A phantom running blind) So hopeless, I know this could be the end (I know this could be the end) I’ll fight ’til you break down and let me in I'll fight ’til you break down and let me in Break down and let me in Break down and let me in Swear I felt relief A shred of pure catharsis (A shred of pure catharsis) Behind the gates you keep A shelter from the darkness (A shelter from the darkness) So hopeless, I know this could be the end (I know this could be the end) I'll fight 'til you break down and let me in I'll fight ’til you break down and let me in Break down and let me in Break down and let me in Break down and let me in Break down and let me in :: Pegboard Nerds - Gunslinga (ft. MC Mota) Yes, all the people right now Pegboard Nerds, Mota have yuh lock inna di sound All a di gyal a go buzzin' When mi bwoy a go drop, them a come in Murderation Mi a di burning fiyah, a natural born killa When mi burst into flame, watch out, I might sting ya Better turn it higher, make dat bad boy bigga When dem come around, mi a go bun dem Listen to di word on di wire, ya caught in di middle When da flames get higher, put up ya gun fingaz Return all a di fiyah, it a bad man signal Give a sign and pull ya gun finga trigga Gun finga trigga, gun finga trigga Gun finga trigga, gun finga trigga Return all a di fiyah, it a bad man signal Give a sign and pull ya gun finga trigga And pull ya gun finga trigga And pull ya And pull ya gun finga trigga It a bad man signal, give a sign And pull ya gun finga trigga Mi a di burning fiyah, a natural born killa When mi burst into flame, watch out, I might sting ya Better turn it higher, make dat bad boy bigga When dem come around, mi a go bun dem Listen to di word on di wire, ya caught in di middle When da flames get higher, put up ya gun fingaz Return all a di fiyah, it a bad man signal Give a sign and pull ya gun finga trigga Gun finga trigga, gun finga trigga Gun finga trigga, gun finga trigga Return all a di fiyah, it a bad man signal Give a sign and pull ya gun finga trigga And pull ya gun finga trigga And pull ya And pull ya gun finga trigga It a bad man signal, give a sign And pull ya gun finga trigga :: ShockOne & The Bloody Beetroots - Run You gonna run until the new dawn You gonna run until you breakdown You gonna run in search of time You gonna run in search of space You gonna run until the new dawn You gonna run until you breakdown You gonna run in search of time You gonna run in search of space You gonna run until the new dawn You gonna run until you breakdown You gonna run in search of time You gonna run Days turn to night and you're gonna be chased ShockOne Run Run, boy, run, run, boy, run Run, boy, run, run, boy, run Run, boy, run, run, boy, run Run, boy, run, run, boy, run Run, boy, run, run, boy, run Run, boy, run, run, boy, run Run, boy, run, run, boy, run Turn up the volume, volume, volume You better run 'til dawn It's always just beyond You better run 'til dawn It's always just beyond You better run 'til dawn It's always just beyond Run, boy, run, run, boy, run Run, boy, run, run, boy, run Run, boy, run, run, boy, run Run, boy, run, run, boy, run Run, boy, run, run, boy, run Run, boy, run, run, boy, run Run, boy, run, run, boy, run Turn up the volume, volume, volume Yeah Run Run Run, run Run Run, run :: Infected Mushroom - Head of NASA Only instrumental :: Xilent - The Darkness My shadows, they follow My shadows, they follow Feel me in the dark, in the darkness My shadows, they follow you like an accomplice Lost all of your dreams, the night is heartless My shadows, they follow you My shadows, they follow you in the darkness In the darkness Darkness Darkness Feel me in the dark, in the darkness My shadows, they follow you like an accomplice Lost all of your dreams, the night is heartless My shadows, they follow you My shadows, they follow you in the darkness In the darkness Darkness In the darkness Darkness :: Kill Paris - Fizzy Lifting Drink (ft. Big Gigantic & Jimi Tents) When I would dream, they told me stop There's so much hate, it made me nauseous Work this out, it's made me cautious I exerted every option Count me out, must think I lost it Losing sleep; somehow, I fought it I heard life was a box of chocolates Saying she's sweet around here is toxic Made the most of what we got We go hard, been through a lot So we party till we drop Tell the neighbors it won't stop Why should shorty hit me up on days I need a pick me up? I just wanna live it up Can somebody lift me up? Sure, I can't come down The worst night was when you stayed, grounded Sure, I can't come down The worst night was when you stayed, grounded I just wanna live it up Can somebody lift me up? :: Bossfight - Overdose (ft. Philip Strand) I'm sick and tired of all the fightin' I've had enough of all the wars Don't wanna think about it anymore I'm tired of the feelin' We are always headin' for the door So tell me, if I say it loud Would you come alive? Would you hold me like you used to do? Tell me, if I say it loud Will my heart survive? Will it beat the way it did for you? If you wanna stay, let me know it Turn the page, come on over If you're not afraid to let me close I will be your overdose If you wanna stay—tay—tay—tay Tay—tay—tay—tay Tay—tay—tay—tay—tay—tay—tay—tay I will be your overdose, overdose If I say it loud, will my heart survive? I will be your overdose Am I right to doubt? 'Cause I think we had it wrong from the start Took a bite, spit it out When I saw you had a poisonous heart So tell me, if I say it loud Will you come alive? Will you hold me like you used to do? Tell me, if I say it loud Will my heart survive? Will it beat the way it did for you? If you wanna stay If you wanna stay If you wanna stay, let me know it Turn the page, come on over If you're not afraid to let me close I will be your overdose If you wanna stay, let me know Turn the page, come on over If you're not afraid to let me close I will be your overdose I will be your overdose If I say it loud, will you come alive? I'll be your, I'll be your, I'll I will be your overdose :: Protostar & hayve - Isolation System overload Stabilizing % Stabilizing % Stabilizing % System malfunction Stabilizing % Stabilizing % Stabilizing Warning Life systems failure System overload Stabilizing % Stabilizing % Stabilizing % System malfunction Stabilizing % Stabilizing % Stabilizing % System stable :: Slippy - Metaphysical Only Instrumental :: TheFatRat, Slaydit & Anjulie - Stronger Gettin' stronger every day Keep on pushing through the pain Keep on grindin' 'til we die, yeah Ain't no mercy in this life There's nowhere left to run away No, there's nowhere left to run away Run away, run away, run away Run away, run away, run away, run away Run away, run away, run away, run away Gettin' stronger every day Through the bullets and the flames But the fire's in your eyes And there's no place left to hide You got nowhere to run away No, you got nowhere to run away Run away, run away, run away Run away, run away, run away, run away Run away, run away, run away, run away Run away, run away, run away, run away Run away, run away, run away, run away Run away, run away, run away, run away No, you got nowhere to :: Aero Chord - The Sound Bring the sound B-bring the sound Bring the sound B-bring the sound Bring the sound B-bring the sound Bring the sound B-bring the sound Bring the sound B-bring the sound Bring the sound B-bring the sound Bring the sound B-bring the sound B-bring the sound that shakes the ground B-bring the sound B-bring the sound B-bring the sound B-bring the sound B-bring the sound B-bring the sound B-bring the sound that shakes the ground B-bring the sound B-bring the sound B-bring the sound B-bring the sound B-bring the sound B-bring the sound B-bring the sound that shakes the ground B-bring the sound that shakes the ground B-bring the sound (the sound, the sound) B-bring the sound that shakes the ground B-bring the sound B-bring the sound B-bring the sound B-bring the sound B-bring the sound B-bring the sound B-bring the sound that shakes the ground B-bring the sound B-bring the sound B-bring the sound B-bring the sound B-bring the sound B-bring the sound B-bring the sound that shakes the ground B-bring the sound that shakes the ground B-bring the sound that shakes the ground B-bring the sound (the sound, the sound) :: Eptic - Power You got to get a hold of yourself Now you're playing with power Don't talk to me Don't talk to me Don't talk to me Don't talk to me Don't talk to me, don't talk to me Don't talk to me, don't Don't, don't, don't, don't, don't, don't, don't, don't Talk, talk, talk, talk, talk, talk, talk, talk It's the ways of the underground Don't talk to me These things do happen Now you're playing with power Don't talk to me Don't talk to me Don't talk to me Don't talk to me Don't talk to me, don't talk to me Don't talk to me, don't Don't, don't, don't, don't, don't, don't, don't, don't Talk, talk, talk, talk, talk, talk, talk, talk It's the ways of the underground Don't talk to me Check the technique Haven't you had enough? :: Julian Calor - Monster (ft. Trove) I had a dream you died last night I woke up mouthing things I should've said But I slept on those words instead You haunt the stairways in my head You're the monster under my bed Reach for me when I repent And I should've looked I should've looked You're the monster under my bed Making mess I keep tryna address Cannot come to terms With the monster under my bed I should've looked, ooh I told you secrets I should've kept You spill them up as I collect (Oh, ah) But I fall for it half a million times Like a bad old house, just one peek inside You're the mystery with hell of a history And my hands are red You're the monster under my bed Reach for me when I repent And I should've looked I should've looked You're the monster under my bed Making mess I keep tryna address Cannot come to terms With the monster under my bed Yeah, I should've looked I should've looked, ooh I should've looked I should have looked :: Justin OH - Don't Bring Me Down If I can, if I could build you up Don't bring me down If I can, if I could build you up Don't bring me down, bring me down If I fall, then would you lift me up? Would you lift me up or bring me down? It would like to start the beginning of a revolution Let's go They keep getting nothing Let's go This is only the beginning If I can, if I could build you up Don't bring me down, bring me down If I fall, then would you, lift me up? Would you lift me up, or bring me down? [Bridge} A few of them They are rising against me Find them All of them Forgive them They don't understand that they need me Let's go They keep getting nothing (Uh, uh) This is only the beginning Let's go (Switch) It's the future If I can, if I could rebuild you up Don't bring me down, bring me down If I fall, then would you lift me up? Would you lift me up or bring me down? :: Stonebank - Want Your Love (ft. EMEL) I'm just waiting here for you I just want your presence You've got me feeling blue And don't keep me waiting Don't leave me in this way You've got me going crazy And I don't wanna wait I just wanna make you see I feel like I'm in heaven When you are here with me And don't keep me waiting Don't leave me in this way You've got me going crazy And I don't wanna wait I just want your loving Come on, give me something I just want your loving Come on, give me something I just want your loving I just want your loving I just want your loving (loving) (loving) (loving) I just want your loving (loving) (loving) (loving) I just want your loving (loving) (loving) (loving) I'm just waiting here for you I just want your presence You've got me feeling blue And don't keep me waiting Don't leave me in this way You've got me going crazy And I don't wanna wait I just wanna make you see I feel like I'm in heaven When you are you here with me And don't keep me waiting Don't leave me in this way You've got me going crazy And I don't wanna wait I just want your loving Come on, give me something I just want your loving Come on, give me something I just want your loving I'm just waiting here for you I just want your presence You've got me feeling blue (feeling blue) I'm just waiting here for you I just want your presence You've got me feeling blue (feeling blue, feeling blue) I just want your loving Come on, give me something I just want your loving Come on, give me something :: FWLR - Hot Get it Get it, get it Get it Get it Get it, get it Get it Get it, get it, get it while it's hot (Get it, get it) 'Cause in another week, it will be not (Get it, get it) Get it, get it, get it while it's hot (Get it, get it) 'Cause in another week, it will be not (Get it, get it) Get it, get it, get it while it's hot (Get it, get it) 'Cause in another week, it will be not (Get it, get it) 'Cause in another week it will be not Get it while it's Hot, hot Hot, hot (Get it while it's) Hot, hot Hot Get it while it's hot, hot Hot, hot Hot, hot While it's hot Hot, hot Hot While it's hot Hot, hot, hot, hot Hot, hot, hot, hot Hot, hot, hot, hot Hot, hot Get it, get it, get it while it's hot (Get it) 'Cause in another week, it will be not (Get it) While it's hot Get it, get it, get it while it's hot (Get it) 'Cause in another week, it will be not Get it, get it, get it while it's hot Get it, get it, get it while it's hot 'Cause in another week, it will be not Get it, get it, get it while it's hot 'Cause in another week, it will be not Get it, get it, get it while it's hot 'Cause in another week, it will be not Get it, get it, get it while it's hot 'Cause in another week, it will be not Get it while it's Hot, hot Hot, hot Get it while it's hot Hot, hot Hot, hot That's hot Hot damn Hot, hot Hot, hot While it's hot Hot, hot Hot While it's hot Hot, hot, hot, hot Hot, hot, hot, hot Hot, hot, hot, hot Get it, get it, get it, get it 'Cause in another week, it will be not Get it Get it, get it Get it Get it, get it Get it Get it, get it Get it Get it, get it, get it while it's hot :: Tokyo Machine - PLAY Don't pause, press play Don't pause, press play Don't pause, press play Don't pause, don't pause Press play, press play, press play, press play Press play, press play, press play, press play Press play, play, play, play, play, play, play, play Don't pause, press play I wanna hear what you got to say Press play Press play I wanna hear what you got to say Don't pause, press play Press play Press play Don't pause, press play Don't pause, press play Don't pause, press play Don't pause, don't pause Press play, press play, press play, press play Press play, press play, press play, press play Press play, play, play, play, play, play, play, play Don't pause, press play I wanna hear what you got to say Press play Press play Don't pause, press play :: Habstrakt - The One Tell me that you wanna try this out Let you take over my mind now I'm starting to break, I'm starting to break I'm starting to break down Watch all of my bolts fall to the ground You could be the one that I'm all about But I'm starting to break, I'm starting to break down Break down, break down, break down Break down, break down, break down, break down Break down, break down, break down, break down You could be the one that I'm You could be the one, be the You could be the one that I'm You could be the one, be the one Replaying your words there in my head When you're not here, I'm stuck in bed I'm starting to break, I'm starting to break I'm starting to break down Watch all of the bullets fall to the ground You took a shot and I'm yours now But I'm starting to break, I'm starting to break down Break down, break down, break down Break down, break down, break down, break down Break down, break down, break down, break down You could be the one that I'm You could be the one, be the You could be the one that I'm You could be the one, be the one You could be the one, be the one :: F.O.O.L - Carry On (ft. Holly Drummond) All this time, we thought we knew We couldn't be more wrong Set adrift in the ocean blue Finding ways to carry on All this time, we thought we knew We couldn't be more wrong (Oh) Set adrift in the ocean blue Finding ways to carry on",True,0.05184742356525857,0.03798380753343378,0.012397686691301054,0.3027195653609243,0.03370673314543608,0.3894283719015809,0.1719164118020653,fear
6jvMmRtSzoEibQGrQkSISQ,":: Monstercat - Best Of  Intro :: Pixel Terror, Chime & Teminite - Sleepless :: Slushii - Valhalla :: Rameses B - Samurai :: FWLR - Existentia :: Feint - Do Better :: Feint x Koven - Do Better x Light Up  :: Koven - Light Up :: Koven x Pegboard Nerds, Stonebank & EMEL - Light Up x Falling Apart  :: Pegboard Nerds, Stonebank & EMEL x Au - Falling Apart x Awaken (ft. NOHC)  :: Au - Awaken (ft. NOHC) :: Toyko Machine & Weird Genius - Last Summer (ft. Lights) :: Tisoki & Grabbitz - Rolls Royce :: Mazare & Keepsake - Open Heart (ft. Liel Kolet) :: Fairlane, ROZES & JT Roach - Out Loud :: Ellis - The Taste :: Dyro & Conro - Memory Bank :: Ellis - Orbit :: Bad Computer - Somewhere New :: Trivecta - Ghost in the Machine :: Stonebank - Strength Unknown (ft. Nino Lucarelli) :: hayve & Skyelle - Change :: WHIPPED CREAM - Light of Mine :: Eptic - Payback :: Bossfight - Endgame :: Pixel Terror & Protostar - Andromeda :: KUURO - Waiting (ft. Bianca) :: KUURO x Bossfight & F.O.O.L - Waiting (ft. Bianca) x Mercy  :: Bossfight & F.O.O.L - Mercy :: PROFF - Dark Magic :: Shingo Nakamura - Glow :: Kaskade & Ella Vos - Miles to Go :: Bad Computer - Paradise x Destroy Me  :: Saint Punk - Empty Bed :: Saint Punk x F.O.O.L - Empty Bed x TROUBLEMAKER  :: F.O.O.L - TROUBLEMAKER :: Glacier - Warriors :: Grant & RUNN - Fix It :: TYNAN & Ace Aura - Stay :: KUURO & Psycho Boys Club - D.E.A.L :: inverness, Anthony Russo & KANG DANIEL - State of Wonder :: Grant & Emily Vaughn - Move On :: Crankdat - What it Feels Like (ft. KC) :: Bossfight, JT Roach & RUNN - Shadow",True,0.02141594801015615,0.2241596340771166,0.005677881423245276,0.23801789224634937,0.1761540401963296,0.07118344766936428,0.2633911563774387,neutral
4VrdksXJVhAOLW49qV0VTQ,: Lets Be Friends - Manslaughter (VIP Mix) : Razihel - Bad Boy : Stephen Walking - Pizza Planet : Au - Blossom : Rogue - Exogenesis : Tristam & Braken - Flight : Muzzy - The Phantom (feat. High Maintenance) : Au & Fractal - Halcyon : Braken - To The Stars : Fractal - Elements : Tut Tut Child - Hummingbird (feat. Augustus Ghost) : Protostar & MakO - No Fire (feat. Rachel Hirons) : Draper - Men & Machines : Rezonate - Lonely (feat. Bijou),True,0.00772791945229897,0.2344111296930099,0.005014254444377323,0.40896947810538375,0.06916237151194438,0.005751141574628201,0.2689637052183575,sadness
05LCfd8s9n2teUcsTsBAnr,"K-K-Kato on the track, bitch I prayed for my enemies, I told the lord to bless the both of us Papa threw the deuces, but fuck it, I never hold grudges My worst fear is to die broke Life in the jungle would rip the horns off a rhino Music always been a part of us, mama was never hard on us I was always worried when she had to ride the MARTA bus Started drinking young, cause them Koreans never carded us Young and black, but they didn't give a fuck and it was obvious Lifestyle of a dope boy is simply captivating To niggas turning Master Splinter on the affidavit I'm jewish with the bread, every dollar's calculated These niggas sideways, this nine'll get them calibrated I'm just a dreamer asking God to shine a little light These niggas soft and they'll probably die in a pillow fight I'm smoking hashish out of a silver pipe I told that bitch to run the jewels, word to Killer Mike Promethazine and Sprite on ice, when I ain't feeling right I ain't concerned about vices, bitch, I'm just living life These hoes gon' let us cut, just like a kitchen knife I'm on that kryptonite, I break them when I flip the dice I eat beats and then I spit the bone, a pistol's chrome Catch me in the old school, bumping Vic Damone Mister Benton home, niggas get to falling back Cash rules everything and nigga, I want alladat See Jarren Benton LiveGet tickets as low as $ Fuck the world, bitch, I want alladat Cash rules, nigga, gimme alladat I ain't playing, I want alladat Kicking down your door, bitch, gimme alladat I want alladat, nigga, gimme alladat I want alladat, nigga, gimme alladat I want alladat, nigga, gimme alladat I want alladat, nigga, gimme alladat Name a nigga in my city that can fuck with me Besides the OG's, y'all pussy niggas is weak Nightmare On Elm Street, put these niggas to sleep Old frog ass nigga, I dare you faggots to leap Lame ass niggas can't walk in these pair of shoes Jump out airplanes and shoot at coupes, while I parachute High as a paratroop, old school like a pair of Troops Rappers wear a suit, cause this bully gon' bury you I'll disable y'all, niggas agitated like the cable off Southern niggas spilling hot sauce on the tablecloth Think the god's soft, then this K about to break them all Pussy ass niggas getting jealous cause we taking off Imma feast, got your bitch cooking quiche Hundred grand at my nigga's grave, may he rest in peace Kick game like a priest, I told you, I'm sucker free Politic with rich Jews, while spilling wine on a fleece Toast to tomorrow I'm sipping wine on a beach I rhyme like a beast, the nine inside the Caprice Garbage ass nigga, your fucking lines is weak And you can lose life if you fuck with mine, capiche? I've been this way, show you how the switch blade, penetrate I fuck hoes, that look like Gabourey Sidibe I stuff bricks in a pillow case and hit your face These narcotics got me feeling, like I sit in space Cash rules everything around me Money over bitches, told these lame ass hoes to get around me Eastide killer, I came from DeKalb county A-Town's royal, you motherfuckers should crown me",True,0.5182573700738116,0.00455363588904223,0.010930994556006029,0.009387456205381312,0.005736894677158214,0.42991635819997237,0.021217290398628297,anger
2kBR8dkyKfd25W9PRUFrLh,"They say the sky is the limit, well I've passed that Thanks to this loud I've been smoking, you should match that And Lil Wayne said it best, ""where the cash at?"" Long as your titties sitting pretty and that ass fat Then we good We good We good; don't get it misunderstood We good We good We good; don't get it misunderstood (I've got them, got them, got them whole) Yeah okay, it's time for word play Your girl say, ""Dude, pipe smooth - its absurd, babe"" Ya heard me, I'm what these chickens all prefer, mate You lame's all exposed, I do you bitches dirty I ain't 'bout that poser shit You claim you really know her shit You swear you're getting bread But you really drive a Focus, shit Let's take a moment and just focus On how bogus my opponents is I'm the coldest, Minnesota shit They say the sky is the limit, well I've passed that Thanks to this loud I've been smoking, you should match that And Lil Wayne said it best, ""where the cash at?"" Long as your titties sitting pretty and that ass fat Then we good We good We good; don't get it misunderstood We good We good We good; don't get it misunderstood (I've got them, got them, got them whole) This shit I be writing The music, you like it Can't help but not come around Your girl get excited I see her plotting, see your scheme Boosting commas on IG It's sad, this shit comes with the dream So I pass them to the team Play these chicks or these chicks will play me Can you blame them 'cause your boy got a college degree For sleepwalking 'cause these clowns keep on selling us dreams I know, I know, that's why I self-medicate with this green Hey They say the sky is the limit, well I've passed that Thanks to this loud I've been smoking, you should match that And Lil Wayne said it best, ""where the cash at?"" Long as your titties sitting pretty and that ass fat Then we good We good We good; don't get it misunderstood We good We good We good; don't get it misunderstood",True,0.18084594270501392,0.0280520743121938,0.18843188530892346,0.29827805797982854,0.022735511460611382,0.03246644078816398,0.2491900874452649,sadness
0skMV1gLpuvWFx1oKVBEkv,"You see, oh, everything You see, oh You see, oh (Let's play) You see, oh You see, oh, everything You see, oh You see, oh Everything Oh Everything Oh Everything Oh Everything Oh Ev-, ev-, ev- You see, oh You see, oh Ev-, ev-, ev- You see, oh You see, oh, Everything You see, oh You see, oh, Everything You see, oh You see, oh Everything Oh Everything Oh Everything Oh Everything Oh Everything",True,0.17818555863048038,0.1947082037806263,0.1611756604340539,0.03397365867474093,0.12960388628821626,0.05498728634851157,0.24736574584337065,neutral
4mKaGkUNWrbDtvTl7sZDkt,"I'm shifting my mind to get around you Still hiding from the truth, it's getting old I'm shifting my mind, no I can't save you I've changed my point of view, appointed for the truth Can't forget you, can't forget you you you Can't forget you, can't forget you you you Can't forget you, can't forget you you you Can't forget you, can't forget you you you I'm drifting around to get a chance to Believe my mind is changing on at all I've changed my point of view To find out for the truth My thoughts are clearing up, but no l don't Can't forget you, can't forget you you you Can't forget you, can't forget you you you Can't forget you, can't forget you you you Can't forget you, can't forget you you you",True,0.011929388172761981,0.01548401054234163,0.005592119916016335,0.7823973292971219,0.016941030139443477,0.03569801995056994,0.1319581019817447,sadness
0IavpjES4TgnNw2RPYDDey,"Like a sound you hear That lingers in your ear But you can't forget From Sundown Like a sound you hear That lingers in your ear But you can't forget From Sundown Like a sound you hear That lingers in your ear But you can't forget From Sundown Sun, say it now You all committed I'm in your mind and you can't forget it Don't try and fight it It's catching fire and you gotta let it Just let it breathe Let it off of the leash Caddy playing the  And let it off on the beat Oh that's the truth Nothing left here to do I must be wasting my time if I ain't making the news If I ain't making move Then I ain't cover no ground And I'm not doing my job if I ain't reppin' my town But go figure, go home or go bigger They can't handle the style homie they all bitter They all lame looking red in the face You better step into line before you get in the way Cause I'm back baby Back going to bat, baby And that maybe the last time that you act, baby There's no fronting, no ignoring the numbers I'll make a fool outta winter While making a circus of summer Like a sound you hear That lingers in your ear But you can't forget From Sundown Like a sound you hear That lingers in your ear But you can't forget From Sundown Like a sound you hear That lingers in your ear But you can't forget From Sundown Sun, say it now It's something new I can feel it in the wind See it in the sky, feel in my wings See it in my eyes, I'mma keep it to the end I don't need to roll again Ain't no secret I'mma win Cause my flow so handsome Bars always on topic Keep an ace in my sleeve Flask in my back pocket There's no excuses, no draws no loses You can pray all that you want but you can't stop it My skin thick and my heart weigh heavy You're too late if you weren't born ready Soon as they let me I'll be throwing confetti Shit I'll be kissing the bride and this ain't even my wedding Well that's a test to my character Proof of my ill will Sitting on the edge with these frauds but I'm still real I stay busy when there's nothing to do I've been to battle before so I got nothing to prove! Like a sound you hear That lingers in your ear But you can't forget From Sundown Like a sound you hear That lingers in your ear But you can't forget From Sundown Like a sound you hear That lingers in your ear But you can't forget From Sundown Sun, say it now Like a sound you hear That lingers in your ear But you can't forget From Sundown Like a sound you hear That lingers in your ear But you can't forget From Sundown Like a sound you hear That lingers in your ear But you can't forget From Sundown Sun, say it now Like a sound you hear That lingers in your ear But you can't forget From Sundown Like a sound you hear That lingers in your ear But you can't forget From Sundown Like a sound you hear That lingers in your ear But you can't forget From Sundown Sun, say it now",True,0.2693621512653054,0.012931779099247115,0.04279408069026143,0.1159865303858362,0.08267912501103687,0.15443150412904938,0.3218148294192636,neutral
15O20RQyWJgKrkHID9ynT9,"What I would do to take away This fear of being loved, allegiance to the pain Now I'm fucked up and I'm missing you He'll never be like you I would give anything to change This fickle-minded heart that loves fake shiny things Now I'm fucked up and I'm missing you He'll never be like you I'm only human, can't you see? I made, I made a mistake Please just look me in my face, tell me everything's okay 'Cause I got it, ooh, he'll never be like you I'm only human, can't you see? I made, I made a mistake Please just look me in my face, tell me everything's okay 'Cause I got it, ooh, he'll never be like you How do I make you wanna stay? Hate sleeping on my own, missing the way you taste Now I'm fucked up and I'm missing you He'll never be like you Stop looking at me with those eyes Like I could disappear and you wouldn't care why Now I'm fucked up and I'm missing you He'll never be like you I'm only human, can't you see? I made, I made a mistake Please just look me in my face, tell me everything's okay 'Cause I got it, ooh, he'll never be like you I'm only human, can't you see? I made, I made a mistake Please just look me in my face, tell me everything's okay 'Cause I got it, ooh, he'll never be like you I'm falling on my knees, forgive me, I'm a fucking fool I'm begging, darling, please, absolve me of my sins, won't you? I'm falling on my knees, forgive me, I'm a fucking fool I'm begging, darling, please, absolve me of my sins, won't you? I'm only human, can't you see? I made, I made a mistake Please just look me in my face, tell me everything's okay 'Cause I got it, ooh, he'll never be like you I'm only human, can't you see? I made, I made a mistake Please just look me in my face, tell me everything's okay 'Cause I got it, ooh, he'll never be like you Baby, baby, please believe me C'mon, take it easy Please don't ever leave me, ooh He'll never be like you",True,0.40443797011738747,0.010647398707246932,0.03830245613192323,0.056214714078443785,0.01560969879169135,0.40455944438672053,0.07022831778658667,fear
48qF1yaxtfOga12D6xR0Im,"I'm so alone Nothing feels like home I'm so alone Trying to find my way back home to you I'm so alone Nothing feels like home I'm so alone Trying to find my way back home to you Trying to find my way back home to you, to you Slushii Trying to find my way back home to you, to you Slushii You, you, you, you... Trying to find my way back home to you Slushii Trying to find my way back home to you, you Slushii Trying to find my way back home to you See Marshmello LiveGet tickets as low as $ I'm so alone Nothing feels like home I'm so alone Trying to find my way back home to you I'm so alone Nothing feels like home I'm so alone Trying to find my way back home to you",True,0.0018369577277879247,0.0008899953529670233,0.0016567555438327761,0.9703610969424386,0.007110717119034913,0.011183207663249746,0.006961269650689019,sadness
